window_start,Sample_ID,Ions,Concentration
2018-07-10,MPR,Ca,6.89875
2018-09-11,MPR,NO3-N,107.2
2018-09-11,MPR,NH4-N,6
2018-09-11,MPR,K,0.7883333333333333
2018-09-11,MPR,Mg,1.8633333333333333
2018-09-11,MPR,Ca,7.5633333333333335
2018-11-13,MPR,NO3-N,148.25
2018-11-13,MPR,NH4-N,12
2018-11-13,MPR,K,0.75
2018-11-13,MPR,Mg,2.1950000000000003
2018-11-13,MPR,Ca,8.459999999999999
2019-01-15,MPR,NO3-N,78.5
2019-01-15,MPR,NH4-N,5
2019-01-15,MPR,K,0.7666666666666666
2019-01-15,MPR,Mg,2.227777777777778
2019-01-15,MPR,Ca,8.28111111111111
2019-03-19,MPR,NO3-N,89
2019-03-19,MPR,NH4-N,5
2019-03-19,MPR,K,0.7633333333333333
2019-03-19,MPR,Mg,2.1044444444444443
2019-03-19,MPR,Ca,8.116666666666667
2019-05-21,MPR,NO3-N,73.28571428571429
2019-05-21,MPR,NH4-N,12
2019-05-21,MPR,K,0.7066666666666667
2019-05-21,MPR,Mg,1.8699999999999999
2019-05-21,MPR,Ca,7.677777777777778
2019-07-23,MPR,NO3-N,70.6
2019-07-23,MPR,NH4-N,9.333333333333334
2019-07-23,MPR,K,0.6888888888888889
2019-07-23,MPR,Mg,1.81
2019-07-23,MPR,Ca,6.496666666666667
2019-09-24,MPR,NO3-N,90.42857142857143
2019-09-24,MPR,NH4-N,5
2019-09-24,MPR,K,0.6222222222222222
2019-09-24,MPR,Mg,1.8066666666666666
2019-09-24,MPR,Ca,6.375555555555556
2019-11-26,MPR,NO3-N,127.625
2019-11-26,MPR,NH4-N,6.8
2019-11-26,MPR,K,0.63
2019-11-26,MPR,Mg,1.7833333333333332
2019-11-26,MPR,Ca,6.355555555555555
2020-01-28,MPR,NO3-N,112
2020-01-28,MPR,NH4-N,10
2020-01-28,MPR,K,0.63125
2020-01-28,MPR,Mg,1.8275000000000001
2020-01-28,MPR,Ca,7.1675
2020-03-31,MPR,NO3-N,NA
2020-03-31,MPR,NH4-N,NA
2020-03-31,MPR,K,NA
2020-03-31,MPR,Mg,NA
2020-03-31,MPR,Ca,NA
2020-06-02,MPR,NO3-N,54.5
2020-06-02,MPR,NH4-N,7.333333333333333
2020-06-02,MPR,K,0.61
2020-06-02,MPR,Mg,1.525
2020-06-02,MPR,Ca,5.965
2020-08-04,MPR,NO3-N,90
2020-08-04,MPR,NH4-N,11.5
2020-08-04,MPR,K,0.745
2020-08-04,MPR,Mg,2.35
2020-08-04,MPR,Ca,6.562
2020-10-06,MPR,NO3-N,114.33333333333333
2020-10-06,MPR,NH4-N,11.4
2020-10-06,MPR,K,0.6466666666666667
2020-10-06,MPR,Mg,1.77
2020-10-06,MPR,Ca,5.753333333333333
2020-12-08,MPR,NO3-N,113
2020-12-08,MPR,NH4-N,11
2020-12-08,MPR,K,0.6325
2020-12-08,MPR,Mg,1.9175
2020-12-08,MPR,Ca,6.875
